Target sentence,Prediced sentence,Word error rate,Character error rate
1911 – Phi Công Eugene Ely Bay Lên Từ Tàu Lần Đầu Tiên Ở Hampton Roads,1911  Phi Công Eugene Ely Bay Lên Từ Tàu Lần Đầu Tiên Ở Hampton Roads,0.0625,0.014285714365541935
1926 – Beverly Garland,1926  Beverly Garland,0.25,0.04545454680919647
cay bui va dat ngap nuoc,cay bui va dat ngap nuoc,0.0,0.0
1918 – tiệp khắc trở thành nước cộng hòa,1918  tiệp khắc trở thành nước cộng hòa,0.1111111119389534,0.02500000037252903
cấu trúc bằng vật liệu composite nhẹ hơn,cấu trúc bằng vật liệu composite nhẹ hơn,0.0,0.0
1920 – Margaret,1920  Margaret,0.3333333432674408,0.06666667014360428
Cấu trúc này tương tự cấu trúc của kim cương,Cấu trúc này tương tự cấu trúc của kim cương,0.0,0.0
1927 – NGUYỄN ĐỨC BÌNH,1927  NGUYỄN ĐỨC BÌNH,0.20000000298023224,0.04545454680919647
1924 – Hy Lap tuyen bo tro thanh mot nuoc cong hoa,1924  Hy Lap tuyen bo tro thanh mot nuoc cong hoa,0.0833333358168602,0.019999999552965164
CẦU VIỆN QUỐC TẾ,CẦU VIỆN QUỐC TẾ,0.0,0.0
Cấu trúc nhà tắm gồm: phòng gửi quần áo,Cấu trúc nhà tấm gồm: phòng gửi quần áo,0.1111111119389534,0.025641025975346565
1879 - adolf anderssen,1879 - adolf anderssen,0.0,0.0
1920 Và 1928 Nhưng Đình Chỉ Vĩnh Viễn Vào Năm 1931,1920 Và 1928 Nhưng Đình Chỉ Vĩnh Viễn Vào Năm 1931,0.0,0.0
1877 – Georges Catroux,1877  Georges Catroux,0.25,0.04545454680919647
Cây Ăn Quả,Cây Ăn Quả,0.0,0.0
Cau thu tre xuat sac nhat nam 2005,Cau thu tre xuat sac nhat nam 2005,0.0,0.0
18 khoa lâm sàng,18 khoa lâm sàng,0.0,0.0
1905 – Ulf von Euler,1905  Ulf von Euler,0.20000000298023224,0.05000000074505806
8 cháu và 5 chắt,8 cháu và 5 chắt,0.0,0.0
“Cầu Vồng Khuyết”,Cầu Vồng Khuyết,0.6666666865348816,0.11764705926179886
ca vai chinh va vai phu deu duoc gop lai thanh mot hang muc duy nhat,ca vai chinh va vai phu deu duoc gop lai thanh mot hang muc duy nhat,0.0,0.0
+cấu trúc liên kết 8 chiều: sự lựa chọn phổ biến cho những sự triển khai sau,tcấu trúc liên kết 8 chiều: sự lựa chọn phổ biến cho những sự triến khai sau,0.11764705926179886,0.02631578966975212
Cau thu tre xuat sac nhat,Cau thu tre xuat sac nhat,0.0,0.0
1 BÀN PHẢN LƯỚI NHÀ,1 BÀN PHẢN LƯỚI NHÀ,0.0,0.0
Andrew McCollum (nghệ sĩ đồ họa),Andrew McCollum (nghệ sĩ đồ họa),0.0,0.0
1889 – Lev Zakharovich Mekhlis,1889  Lev Zakharovich Mekhlis,0.20000000298023224,0.03333333507180214
Andrey Kashechkin,AAndrey Kashechkin,0.5,0.05882352963089943
1917 – Vladimir Ilyich Lenin tro lai Petrograd (ngay nay la Sankt-Peterburg) sau khi bi day den Phan Lan,1817  Vladimir Ilyich Lenin tro lai Petrograd (ngay nay la Sankt-Peterburg) sau khi bi day den Phan Lan,0.10526315867900848,0.01923076994717121
1907 anh và nga đã tìm thấy sự cân bằng ở viễn đông (bao gồm ba tư,1907 anh và nga đã tìm thấy sự cân bằng ở viễn đông (bao gồm ba tư,0.0,0.0
Cau Vat,Cau Vat,0.0,0.0
CẢ VĂN LANG VÀ VIỆT THƯỜNG ĐỀU THUỘC THỜI ĐẠI HỒNG BÀNG,CẢ VĂN LANG VÀ VIỆT THƯỜNG ĐỀU THUỘC THỜI ĐẠI HỒNG BÀNG,0.0,0.0
Cầu Xoài Vĩnh Đại,Cầu Xoài Vĩnh Đại,0.0,0.0
109 Ủy Viên Dự Khuyết,109 Ủy Viên Dự Khuyết,0.0,0.0
Cầu Thủ U-23 Được Sinh Ra Sau Ngày 1 Tháng 1 Năm 1993,Cầu Thủ U-23 Được Sinh Ra Sau Ngày 1 Tháng 1 Năm 1993,0.0,0.0
18 THÁNG 7: LÃNH ĐẠO ANH,18 THÁNG 7: LÃNH ĐẠO ANH,0.0,0.0
Cầu Treo Clifton Tại Bristol,Cầu Treo Clifton Tại Bristol,0.0,0.0
18 tháng 1: tại đài loan xảy ra động đất,18 tháng 1: tại đài loan xảy ra động đất,0.0,0.0
"""andrew jackson's battle with the """"money power"""" (1958) ch 8""","""andrew jackson's battle with the """"money power"""" (1958) ch 8""",0.0,0.0
Andrew Wiles - Anh (S,ANDREW WILES - ANH (S,0.6000000238418579,0.523809552192688
1913 - CENSU TABONE,1913 - CENSU TABONE,0.0,0.0
1900 – QUÂN THANH VÀ NGHĨA HÒA ĐOÀN CHIẾN ĐẤU ÁC LIỆT VỚI LIÊN QUÂN TÁM NƯỚC TẠI THIÊN TÂN,1900  QUÂN THANH VÀ NGHĨA HÒA ĐOÀN CHIẾN ĐẤU ÁC LIỆT VỚI LIÊN QUÂN TÁM NƯỚC TẠI THIÊN TÂN,0.05000000074505806,0.011111111380159855
bắt nguồn từ phía bắc semitic (thuộc hệ ngôn ngữ semit – do thái và ả rập) (2000-1700 tcn),bắt nguồn từ phía bắc semitic (thuộc hệ ngôn ngữ semit  do thái và ả rập) (2000-1700 tcn),0.05263157933950424,0.011111111380159855
1 Boeing 787 (dang dat mua),1 Boeing 787 (dang dat mua),0.0,0.0
cầu viện hoàng đế nhà Thanh là Càn Long,cầu viện hoàng đế nhà Thanh là Càn Long,0.0,0.0
cầu thủ xuất sắc,cầu thủ xuất sắc,0.0,0.0
cầu thủ xuất sắc nhất của liên đoàn bóng đá việt nam 2004,cầu thủ xuất sắc nhất của liên đoàn bóng đá việt nam 2004,0.0,0.0
1904 TRẬN ULSAN,1904 TRẬN ULSAN,0.0,0.0
CẤU TRÚC TINH THỂ CỦA TECNETI KIM LOẠI LÀ LỤC GIÁC GẮN KÍN,CẤU TRÚC TINH THỂ CỦA TECNETI KIM LOẠI LÀ LỤC GIÁC GẮN KÍN,0.0,0.0
cá voi và cá heo phổ biến tại ngoài khơi,cá voi và cá heo phổ biến tại ngoài khơi,0.0,0.0
Bắt nguồn từ những người Indian (da đỏ) râu dài sinh sống trên đảo,Bắt nguồn từ những người Indian (da đỏ) râu dài sinh sống trên đảo,0.0,0.0
Bắt Ngụy Thức Chém Rồi Chạy Vào Nghệ An,Bắt Ngụy Thức Chém Rồi Chạy Vào Nghệ An,0.0,0.0
Câu Trích Dẫn Ngụ Ý Được Nhà Báo Neil Jillett Tìm Ra,Câu Trích Dẫn Ngụ Ý Được Nhà Bào Neil Jillett Tìm Ra,0.0833333358168602,0.01923076994717121
1927 - GABRIEL GARCÍA MÁRQUEZ,1927 - GABRIEL GARCÍA MÁRQUEZ,0.0,0.0
Cấu trúc sử dụng CPU của hãng Intel,Cấu trúc sử dụng CPU của hãng Intel,0.0,0.0
1 Bên Quá 4 Chạm,1 Bên Quá 4 Chạm,0.0,0.0
2 thang 7: Jean-Yves Daniel-Lesur,2 thang 7: Jean-Yves Daniel-Lesur,0.0,0.0
cấu trúc tinh thể là sự sắp xếp trong không gian hình học có trật tự của các nguyên tử trong cấu trúc nội tại của khoáng vật,cấu trúc tinh thể là sự sắp xếp trong không gian hình học có trật tự của các nguyên từ trong cấu trúc nội tạ của khoáng vật,0.0714285746216774,0.016129031777381897
bắt nguồn từ tỉnh vân nam ở trung quốc,bắt nguồn từ tỉnh vân nam ở trung quốc,0.0,0.0
1908 – OLIVIER MESSIAEN,1908  OLIVIER MESSIAEN,0.25,0.043478261679410934
1903 illustrated article The Most Famous Press in the WorldNhay cau la mon the thao nhay hoac roi vao nuoc tu mot nen tang hoac ban dap,Da1 anraed atie e st n es i e ortda cau a n he tha nhay hc oi vac nuoc t mot ontam hoac han dan,0.8148148059844971,0.385185182094574
[8] For Kazimierz Deyna 1974,[8] For Kazimierz Deyna 1974,0.0,0.0
10° Bắc Xích Đạo Và 84° Tây Đường Kinh Tuyến Gốc,10 Bắc Xích Đạo Và 84 Tây Đường Kinh Tuyến Gốc,0.1818181872367859,0.0416666679084301
1883 - Dai van hao Nga Ivan Sergeyevich Turgenev,1883 - Dai van hao Nga Ivan Sergeyevich Turgenev,0.0,0.0
cầu thủ thực hiện sút bóng trực tiếp thẳng vào khung thành của đối phương,câu thủ thức hiên Sút bống trực tiếp thắng vào khung thành của đối phương,0.4000000059604645,0.08219178020954132
1879 Thomas A,1879 Thomas A,0.0,0.0
19 thang 9: Italo Calvino,19 thang 9: Italo Calvino,0.0,0.0
1909 VÀ 1913-1914),1909 VÀ 1913-1914),0.0,0.0
CẦU THỦ TRONG NĂM CỦA FIFA: 1994,CẦU THÚ TRONG NĂM CỦA FIFA: 1994,0.1428571492433548,0.03125
câu truyện viễn tưởng xứ cát (dune) của frank herbert cùng với những bộ phim viễn tây theo phong cách sergio leone đã tạo nên một quê nhà tatooine cằn cỗi của luke skywalker,cá n c n h h n c h o h n c c h n,1.0,0.8323699235916138
AND RITTER),AND RITTER),0.0,0.0
1 a  100 m2,1 a 100 m2,0.0,0.09090909361839294
1878 - NGÔ ĐỨC KẾ,1878 - NGÔ ĐỨC KẾ,0.0,0.0
bắt nhiều dân và gia súc rồi kéo về,bắt nhiều dân và gia súc rồi kéo về,0.0,0.0
bat nguon tu nhom ngon ngu Tay German,bat nguon tu nhom ngon ngu Tay German,0.0,0.0
cây cảnh và vườn rau bắp cải của người dân,cây cảnh và vườn rau bắp cải của người dân,0.0,0.0
2 tháng 7: Josef Mühlberger,2 tháng 7: Josef Mhlberger,0.20000000298023224,0.03703703731298447
1928 - Father John Romanides,1928 - Father John Romanides,0.0,0.0
"""18 ngày tuổi: Lông đã dài 0,3 - 0,5 mm""","""18 ngày tuổi: Lông đã dài 0,3 - 0,5 mm""",0.0,0.0
2 tháng 6 – callwood,2 tháng 6  callwood,0.20000000298023224,0.05000000074505806
1900–01,190001,1.0,0.1428571492433548
bắt nguồn từ nội địa tỉnh Vân Nam…(Tại trấn tiền,bắt nguồn từ nội địa tỉnh Vân Nam..(Tại trấn tiền,0.10000000149011612,0.0416666679084301
1922 - NEIL HEFTI,1922 - NEIL HEFTI,0.0,0.0
BẮT NGUỒN TỪ VIỆC XỬ LÝ CÁC TÀI SẢN TẶNG DỮ VÀ TÀI SẢN DI TẶNG ĐƯỢC TRAO CHO VIỆN TỪ THỜI CHẾ ĐỘ CŨ,BẮT NGUỒN TỪ VIỆC XỬ LÝ CÁC TÀI SẢN TẶNG DỮ VÀ TÀI SẢN DI TẶNG ĐƯỢC TRAO CHO VIỆN TỪ THỜI CHẾ ĐỘ CŨ,0.0,0.0
Cau truc cua mot chuong trinh suot ngay,Cau truc cua mot chuong trinh suot ngay,0.0,0.0
8% GẮN VỚI TÔN GIÁO TRUYỀN THỐNG ABKHAZIA HOẶC NGOẠI GIÁO,1% GẦN VỚI TÔN GIÁO TRUYỀN THỐNG ABKHAZIA HOẶC NGOẠI GIÁO,0.1818181872367859,0.035087719559669495
cây cảnh,cây cảnh,0.0,0.0
Cây Bu-Lô Lùn Biến Mất,Cây Bu-Lô Lùn Biến Mất,0.0,0.0
Cau truc hien tai,Cau truc hien tai,0.0,0.0
cầu tuột,cầu tuột,0.0,0.0
8% dân cư thuộc các sắc tộc khác ở vùng đất thấp cùng với người lào được gọi chung là lào lùm,1% dân cư thuộc các sắc tộc khác ở vùng đất thấp cùng với người lào được gọi chung là lào lim,0.09090909361839294,0.02150537632405758
1926 – RAINER MARIA RILKE,1926  RAINER MARIA RILKE,0.20000000298023224,0.03999999910593033
"""BẮT NGUỒN TỪ NHỮNG HÌNH THỨC KHOÁNG ĐẠT ĐƯỢC SỬ DỤNG ĐỂ BIỂU THỊ LÒNG MỘ ĐẠO TẠI CÁC NHÀ THỜ THUỘC PHONG TRÀO THÁNH KHIẾT NHẰM KHUYẾN KHÍCH TÍN HỮU """"LÀM CHỨNG""""""","BA H HNG C N H H C H H H C H H H H HA HN""",1.0,0.7730061411857605
Cavalierkingcharlesspanielclub.Co.Za,Cavalierkingcharlesspanielclub.Co.Za,0.0,0.0
19 và 26 với đạn 9mm luger,19 và 26 với đạn 9mm luger,0.0,0.0
Cấu Trúc Bộ Xương Con Người Vẫn Chưa Hoàn Toàn Sẵn Sàng Cho Việc Giải Phóng Bằng Hai Tay,Cấu Trúc Bộ Xương Con Người Vẫn Chưa Hoàn Toàn Sẵn Sàng Cho Việc Giải Phóng Bằng Hai Tay,0.0,0.0
8 cặp đôi hàng đầu tham dự và cũng chia thành 2 nhóm đấu vòng tròn một lượt,8 cặp đôi hàng đầu tham dự và cũng chia thành 2 nhóm đấu vòng tròn một lượt,0.0,0.0
1922 - aage niels bohr,1922 - aage niels bohr,0.0,0.0
CÂU THUYẾT GIÁO NỔI TIẾNG: “CON NGƯỜI KHÔNG PHẢI LÀ MỘT HÒN ĐẢO,"CÂU THUYẾT GIÁO NỐI TIÊNG: ""CON NGƯỜI KHÔNG PHẢI LÀ MỘT HÒN ĐẢO",0.23076923191547394,0.0476190485060215
1883 - Edward FitzGerald,1883 - Edward FitzGerald,0.0,0.0
Cầu Vàm Cống,Cầu Vàm Cống,0.0,0.0
"""ANDREW """" SIX-HEADS """" LEWIS LÀ NGƯỜI GUYANA ĐẦU TIÊN ĐOẠT GIẢI VÔ ĐỊCH ĐẤM BỐC THẾ GIỚI""","""ANDREW"""" SIX-HEADS """" LEWIS LÀ NGƯỜI GUYANA ĐẦU TIÊN ĐOẠT GIẢI VÔ ĐỊCH ĐẮM BỐC THẾ GIỚI""",0.1666666716337204,0.02222222276031971
Andrew Johnson la mot muc tieu trong cung mot am muu am sat Tong thong Abraham Lincoln va muu toan am sat Ngoai truong William H,Bade johson la mot muc tieutron ung motamuam st Tng thongAbraham Linco va mutoanaom sat Ngoai tuong Wiliom H,0.7307692170143127,0.203125
Cấu trúc xã hội,Cấu trúc xã hội,0.0,0.0
Cầu Thủ Xuất Sắc Nhất Euro 2000,Cầu Thủ Xuất Sắc Nhất Euro 2000,0.0,0.0
Cầu Vượt Nam Hồng,Cầu Vượt Nam Hồng,0.0,0.0
8 khẩu đại bác,8 khẩu đại bác,0.0,0.0
1 Bể Bơi Thiếu Niên Rộng 600 M²,1 Bể Bơi Thiếu Niên Rộng 600 M,0.125,0.032258063554763794
1878 - NGÔ ĐỨC KẾ,1878 - NGÔ ĐỨC KẾ,0.0,0.0
Cả Về Vật Chất Lẫn Tâm Lý Đã Là Yếu Tố Quyết Định Cho Sự Thất Bại Của Việt Nam Cộng Hoà: Khi Hoa Kỳ Dần Rút Lui Thì Việt Nam Cộng Hoà Cũng Bắt Đầu Sa Sút,C V Ch T à T Q Đnh h C V C a T Cng h Cng Sa,0.9736841917037964,0.7254902124404907
1880–1920,18801920,1.0,0.1111111119389534
18 tháng 8: Alfred Bickel,18 tháng 8: Alfred Bickel,0.0,0.0
1924 – ĐẢNG NHÂN DÂN MÔNG CỔ TUYÊN BỐ PHẾ BỎ CHẾ ĐỘ QUÂN CHỦ,1924  ĐẢNG NHÂN DÂN MÔNG CỔ TUYÊN BỐ PHẾ BỎ CHẾ ĐỘ QUÂN CHỦ,0.06666667014360428,0.01666666753590107
2 tháng 6: chủ tịch fifa,2 tháng 6: chủ tịch fifa,0.0,0.0
1877 – Lev Nikolayevich Tolstoy hoan thanh tieu thuyet Anna Karenina,1877  Lev Nikolayevich Tolstoy hoan thanh tieu thuyet Anna Karenina,0.09090909361839294,0.014705882407724857
1875 Thì Ngân Hàng Đông Dương Cho Lưu Hành Những Tờ Giấy Bạc Đầu Tiên Với Ba Mệnh Giá: $5,1875 Thì Ngân Hàng Đông Dương Cho Lưu Hành Những Tờ Giấy Bạc Đầu Tiên Với Ba Mệnh Giá: 5,0.05000000074505806,0.01123595517128706
Cau thu xuat sac trong thang cua FA Premier league: thang 1 nam 2007,Cau thu xuat sac trong thang cua FA Premier league: thang 1 nam 2007,0.0,0.0
(1914),(1914),0.0,0.0
1913 - Marc Davis,1913 - Marc Davis,0.0,0.0
1916 - Thuy An,1916 - Thuy An,0.0,0.0
18 Tháng 10: Wojciech Kuczok,18 Tháng 10: Wojciech Kuczok,0.0,0.0
1898 – Elisabeth cua Ao,1898  Elisabeth cua Ao,0.20000000298023224,0.043478261679410934
cay an trai va hoa – viec trong hoa uat kim cuong (hoa tu lip) da co anh huong den ca lich su cua dat nuoc – la nuoi bo sua tren quy mo lon,cay a trai va ha vec tong oa at kie un hat li dac anh hong n a lh u cadat uc a uibo ua on quy o o,0.8571428656578064,0.316546767950058
1901 - Báo Nông Cổ Mín Đàm Ra Số Đầu Tiên Ở Nam Kỳ,1901 - Báo Nông Cổ Mín Đàm Ra Số Đầu Tiên Ở Nam Kỳ,0.0,0.0
18 THÁNG 9: PHONG TRÀO DÂN CHỦ TẠI MYANMA BỊ DẬP TẮT,18 THÁNG 9: PHONG TRÀO DÂN CHỦ TẠI MYANMA BỊ DẬP TẮT,0.0,0.0
2 tháng 5: Wolfgang Greese,2 tháng 5: Wolfgang Greese,0.0,0.0
Cầu thủ xuất sắc cấp câu lạc bộ của năm: 2007,Cầu thủ xuất sắc cấp câu lạc bộ của năm: 2007,0.0,0.0
cầu vĩnh thịnh,cầu vĩnh thịnh,0.0,0.0
2 thang 7: Heinz Matthes,2 thang 7: Heinz Matthes,0.0,0.0
CẦU THỦ XUẤT SẮC NHẤT TIGER CUP 1998,CÂU THỦ XUẤT SẮC NHẤT TIGER CUP 1998,0.125,0.02777777798473835
1919 – Nhân vật vô chính phủ người Mỹ Emma Goldman bị trục xuất đến Nga,1919  Nhân vật vô chính phủ người Mỹ Emma Goldman bị trục xuất đến Nga,0.0625,0.014084506779909134
CẤU TRÚC TINH THỂ LÀ MỘT TRONG CÁC MẠNG TINH THỂ VỚI MỘT Ô ĐƠN VỊ VÀ CÁC NGUYÊN TỬ CÓ MẶT TẠI CÁC NÚT MẠNG CỦA CÁC Ô ĐƠN VỊ NÓI TRÊN,CẤU THỨC TNHNTHỂ LÀ MỘT TRONG CÁC MẠNG TINHTHỂVI MỘT Ở ƠN VỊ VÀ CÁCNGUYN TỬ CÓ MẶTẠICÁC NÚT MẠG CỦA CÁC Ở ĐƠN VỊ HÓITÊN,0.5151515007019043,0.14393939077854156
1: BAO GỒM THÀNH TÍCH CỦA CẢ NAM TƯ VÀ SERBIA & MONTENEGRO,1: BAO GỒM THÀNH TÍCH CỦA CẢ NAM TƯ VÀ SERBIA & MONTENEGRO,0.0,0.0
1877 – CHIẾN TRANH TÂY NAM BẮT ĐẦU TẠI NHẬT BẢN GIỮA TRIỀU ĐÌNH TRUNG ƯƠNG VÀ PHIÊN SATSUMA,1877  CHIẾN TRANH TÂY NAM BẮT ĐẦU TẠI NHẬT BẢN GIỮA TRIỀU ĐÌNH TRUNG ƯƠNG VÀ PHIÊN SATSUMA,0.05263157933950424,0.010989011265337467
18 thang 1 nam 2008–nay),18 thang 1 nam 2008nay),0.20000000298023224,0.0416666679084301
10-ISBN 3891297831/13-ISBN 9783891297834;,10-ISBN 3891297831/13-ISBN 9783891297834,0.3333333432674408,0.024390242993831635
Cầu Thủ Xuất Sắc Nhất Euro,Cầu Thủ Xuất Sắc Nhất Euro,0.0,0.0
Câu trả lời có lẽ phụ thuộc vào liệu tính tuần hoàn hóa học xảy ra với các nguyên tố có một chân lý ngầm ẩn,Câu trả lời có lẽ phụ thuộc vào liệu tính tuần hoàn hóa học xáy ra với các nguyên tổ có một chân lý ngầm ẩn,0.07692307978868484,0.018691588193178177
1884 – Hideki Tojo,1884  Hideki Tojo,0.25,0.0555555559694767
Cả Xô Viết Lẫn Hoa Kỳ Đều Tỏ Ra Không Nhân Nhượng Trước Những Đòi Hỏi Công Khai Của Nhau,Cá Xô Viết Lẫn Hoa Kỳ Đều Tỏ Ra Không Nhân Nhượng Trước Những Đòi Hỏi Công Khai Của Nhau,0.05000000074505806,0.011363636702299118
Andrew Kippis,Andrew Kippis,0.0,0.0
"""1915) """"TỎ RÕ NỖ LỰC PHI THƯỜNG CỦA ÔNG TRONG VIỆC ĐI TÌM BẢN CHẤT CỦA VĂN HỌC"""" ""","""1915) """"TỎ RÕ NỖ LỰC PHI THƯỜNG CỦA ÔNG TRONG VIỆC ĐI TÌM BẢN CHẤT CỦA VĂN HỌC"""" """,0.0,0.0
Cả Về Nghệ Thuật Thể Hiện,Cả Về Nghệ Thuật Thể Hiện,0.0,0.0
1875 – Walter Percy Chrysler,1875  Walter Percy Chrysler,0.20000000298023224,0.0357142873108387
CẦU VƯỢT,CẦU VƯỢT,0.0,0.0
cau vuot Van Tri,cau vuot Van Tri,0.0,0.0
1927 – Người đứng đầu hãng Metro-Goldwyn-Mayer (MGM) là Louis B,1927  Người đứng đầu hãng Metro-Goldwyn-Mayer (MGM) là Louis B,0.09090909361839294,0.01587301678955555
19 tháng 9 năm 1900 – 26 tháng 12 năm 1945),19 tháng 9 năm 1900 - 26 tháng 12 năm 1945),0.09090909361839294,0.023255813866853714
8 ĐỘI ĐỨNG ĐẦU 4 BẢNG LỌT VÀO VÒNG TỨ KẾT,8 ĐỘI ĐỨNG ĐẦU 4 BẢNG LỌT VÀO VÒNG TỪ KẾT,0.09090909361839294,0.024390242993831635
Cấu Trúc Tủ Sắt Của Cánh Máy Bay Hai Tầng Cánh Cho Phép Máy Bay Có Đôi Cánh Cứng Rắn Có Thể Điều Khiển Chính Xác Ở Bên,Cấu Trúc Từ Sắt Của Cánh Mấy Bay Hai Tâng Cảnh Cho Phép Máy Bay Có Đôi Cảnh Cng Rần Có Thể Điều Khiến Chính Xác Ở Bèn,0.3214285671710968,0.0762711837887764
cấu trúc ngoài ở tại mặt đất và xây dựng trong không gian,cầu trúc ngoài ở tại mặt đất và xây dựng trong không gian,0.07692307978868484,0.017543859779834747
192mir,192mirl,1.0,0.1666666716337204
1877 – Gustave Courbet,1877  Gustave Courbet,0.25,0.04545454680919647
1876 – Muhammad Ali Jinnah,1876  Muhammad Ali Jinnah,0.20000000298023224,0.03846153989434242
CẤU TRÚC CHUNG CỦA MEN VẪN KHÔNG THAY ĐỔI NHƯNG SỰ THAY ĐỔI THÀNH PHẦN LÀM GIẢM CHỈ SỐ KHÚC XẠ CỦA MEN,CÁU TRỨC CHUNG CỦA MEN VĂN KHÔNG THAY ĐỐI NHỮNG SỰ THAY ĐỐI THÀNH PHẦN LÀM GIẢM CHÍ SỐ KHÚC XẠ CỦA MEN,0.30434781312942505,0.06862745434045792
1929 m) tại long tuyền,1929 m) tại long tuyền,0.0,0.0
18 Tháng 3 - Hữu Loan,18 Tháng 3 - Hữu Loan,0.0,0.0
bắt nguồn từ hồ bảy mẫu trong công viên thống nhất (quận hai bà trưng),bắt nguắn tở họ bảy mếu trong công viên thắng nhấật (quần hai bà trọng),0.5333333611488342,0.11428571492433548
Cavalry,Cavalry,0.0,0.0
1923TIME WARNER INC,1923TIME WARNER INC,0.0,0.0
18 tháng 3 năm 2005,18 tháng 3 năm 2005,0.0,0.0
1907 - KHI THỰC HIỆN TỔNG HỢP NHÂN TẠO PRÔTÊIN CƠ BẢN CỦA LỤA (GỒM 18 AXIT AMIN),1907 - KHI THỰC HIỆN TỔNG HỢP NHÂN TẠO PRÔTÊIN CƠ BẢN CỦA LỤA (GỒM 18 AXIT AMIN),0.0,0.0
Cau truc va bo gen,Cau truc va bo gen,0.0,0.0
1879 - Người Anh William Crookes nghiên cứu sự phóng điện trong khí hiếm,1879 - Người Anh William Crookes nghiên cứu sự phóng điện trong khí hiếm,0.0,0.0
2 THÁNG 7 - HY ZARET,2 THÁNG 7 - HY ZARET,0.0,0.0
1875: Thiet lap khu to gioi cua nguoi Phap,1875: Thiet lap khu to gioi cua nguoi Phap,0.0,0.0
bat nguon tu Tay Tang,bat nguon tu Tay Tang,0.0,0.0
Cầu thủ xuất sắc nhất trong lịch sử của châu Âu [do BBC trao tặng],Cầu thủ xuất sắc nhất trong lịch sử của châu Âu [do BBC trao tặng],0.0,0.0
cầu thủ vẫn còn thi đấu cho đội tuyển quốc gia được in đậm,cầu thủ vẫn còn thi đấu cho đội tuyển quốc gia được in đậm,0.0,0.0
Cấu trúc kép liên chính phủ và liên nghị viện này sau đó được sao chép cho Cộng đồng châu Âu,Cấu trúc kép liên chính phủ và liên nghị viện này sau đó được sao chép cho Cộng đồng châu Âu,0.0,0.0
1912 - Vòng Một,1912 - Vòng Một,0.0,0.0
1898: El Ocaso De Un Imperio Article In Spanish About Naval Operations During The Spanish-American War,1898: El Ocaso De Un Imperio Article In Spanish About Naval Operations During The Spanish-American War,0.0,0.0
CẦU THỦY ĐIỆN ĐA DÂNG,CẦU THỦY ĐIỆN ĐA DÂNG,0.0,0.0
CẤU TRÚC MẬT ĐỘ,CẤU TRÚC MẬT ĐỘ),0.25,0.06666667014360428
1921 - Bill Mauldin,1921 - Bill Mauldin,0.0,0.0
1894) B,1894)B,1.0,0.1428571492433548
19 Tháng 9: Einar Gerhardsen,19 Tháng 9: Einar Gerhardsen,0.0,0.0
